City,date,Residential,new_cases_smoothed_per_million,gr_cases,new_deaths_smoothed_per_million,stringency_index,Workplaces,population_density,gdp_per_capita,aged_65_older,cardiovasc_death_rate,life_expectancy,time,group,z_stringency_index,z_cases
Dhaka,2020-06-30,13,22.8,2.5965966389517705,0.262,74.54,-23,1265.036,3523.984,5.098,298.003,72.59,137,Dhaka,0.15743060834757577,NA
Istanbul,2020-03-11,-1,NA,NA,NA,23.15,11,104.914,25129.341,8.153,171.285,77.69,26,Istanbul,-0.8607983823660951,NA
Istanbul,2020-03-12,-2,NA,0,NA,23.15,11,104.914,25129.341,8.153,171.285,77.69,27,Istanbul,-0.8607983823660951,NA
Istanbul,2020-03-13,1,NA,400,NA,23.15,6,104.914,25129.341,8.153,171.285,77.69,28,Istanbul,-0.8607983823660951,NA
Istanbul,2020-03-14,3,NA,0,NA,23.15,3,104.914,25129.341,8.153,171.285,77.69,29,Istanbul,-0.8607983823660951,NA
Istanbul,2020-03-15,5,NA,20,NA,23.15,-3,104.914,25129.341,8.153,171.285,77.69,30,Istanbul,-0.8607983823660951,NA
Istanbul,2020-03-16,6,0.03,200,0,52.78,-10,104.914,25129.341,8.153,171.285,77.69,31,Istanbul,-0.27371675179894067,NA
Istanbul,2020-03-17,9,0.08,161.11111111111111,0.002,52.78,-17,104.914,25129.341,8.153,171.285,77.69,32,Istanbul,-0.27371675179894067,NA
Istanbul,2020-03-18,13,0.164,108.51063829787233,0.002,58.33,-22,104.914,25129.341,8.153,171.285,77.69,33,Istanbul,-0.16375039845274744,NA
Istanbul,2020-03-19,14,0.324,95.91836734693877,0.005,58.33,-26,104.914,25129.341,8.153,171.285,77.69,34,Istanbul,-0.16375039845274744,NA
Istanbul,2020-03-20,18,0.6,86.97916666666666,0.007,58.33,-31,104.914,25129.341,8.153,171.285,77.69,35,Istanbul,-0.16375039845274744,NA
Istanbul,2020-03-21,18,1.126,86.62952646239555,0.015,62.04,-31,104.914,25129.341,8.153,171.285,77.69,36,Istanbul,-0.09024135864835517,NA
Istanbul,2020-03-22,16,2.083,84.4776119402985,0.051,62.04,-40,104.914,25129.341,8.153,171.285,77.69,37,Istanbul,-0.09024135864835517,NA
Istanbul,2020-03-23,21,2.559,23.705501618122977,0.063,62.04,-42,104.914,25129.341,8.153,171.285,77.69,38,Istanbul,-0.09024135864835517,NA
Istanbul,2020-03-24,23,3.091,22.432962720732505,0.073,67.59,-48,104.914,25129.341,8.153,171.285,77.69,39,Istanbul,0.019724994697838196,NA
Istanbul,2020-03-25,25,3.955,29.967948717948715,0.098,67.59,-49,104.914,25129.341,8.153,171.285,77.69,40,Istanbul,0.019724994697838196,NA
Istanbul,2020-03-26,24,5.822,49.15741882449651,0.122,67.59,-49,104.914,25129.341,8.153,171.285,77.69,41,Istanbul,0.019724994697838196,NA
Istanbul,2020-03-27,27,9.043,57.01295122623312,0.149,70.37,-51,104.914,25129.341,8.153,171.285,77.69,42,Istanbul,0.07480724015773323,NA
Istanbul,2020-03-28,24,11.403,29.90522990522991,0.168,75.93,-49,104.914,25129.341,8.153,171.285,77.69,43,Istanbul,0.1849717310775233,NA
Istanbul,2020-03-29,20,13.519,24.5203998919211,0.171,75.93,-52,104.914,25129.341,8.153,171.285,77.69,44,Istanbul,0.1849717310775233,NA
Istanbul,2020-03-30,25,15.749,17.46772268634046,0.222,75.93,-53,104.914,25129.341,8.153,171.285,77.69,45,Istanbul,0.1849717310775233,NA
Istanbul,2020-03-31,26,19.749,24.974600535697792,0.288,75.93,-55,104.914,25129.341,8.153,171.285,77.69,46,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-01,28,22.437,15.874658192299165,0.369,75.93,-56,104.914,25129.341,8.153,171.285,77.69,47,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-02,28,24.571,15.664264302570317,0.476,75.93,-57,104.914,25129.341,8.153,171.285,77.69,48,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-03,30,25.785,15.362558588365042,0.564,75.93,-58,104.914,25129.341,8.153,171.285,77.69,49,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-04,27,28.003,14.401797237225756,0.666,75.93,-56,104.914,25129.341,8.153,171.285,77.69,50,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-05,22,30.238,13.098520932564552,0.75,75.93,-56,104.914,25129.341,8.153,171.285,77.69,51,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-06,28,32.844,11.629539325427611,0.815,75.93,-58,104.914,25129.341,8.153,171.285,77.69,52,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-07,28,34.856,12.880166793526824,0.866,75.93,-59,104.914,25129.341,8.153,171.285,77.69,53,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-08,29,38.191,12.070128118678355,0.906,75.93,-59,104.914,25129.341,8.153,171.285,77.69,54,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-09,28,40.901,10.610579186940825,0.935,75.93,-58,104.914,25129.341,8.153,171.285,77.69,55,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-10,29,44.223,11.226999668889835,0.984,75.93,-59,104.914,25129.341,8.153,171.285,77.69,56,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-11,38,47.822,10.925173828914074,1.016,77.78,-88,104.914,25129.341,8.153,171.285,77.69,57,Istanbul,0.22162718219292094,NA
Istanbul,2020-04-12,28,50.624,9.18013303429371,1.057,77.78,-81,104.914,25129.341,8.153,171.285,77.69,58,Istanbul,0.22162718219292094,NA
Istanbul,2020-04-13,25,52.225,7.1862490343423,1.096,75.93,-55,104.914,25129.341,8.153,171.285,77.69,59,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-14,26,52.513,6.653671640813117,1.148,75.93,-56,104.914,25129.341,8.153,171.285,77.69,60,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-15,29,52.79,6.574925895777979,1.196,75.93,-57,104.914,25129.341,8.153,171.285,77.69,61,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-16,26,54.052,6.918664975789716,1.245,75.93,-55,104.914,25129.341,8.153,171.285,77.69,62,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-17,27,53.385,5.8671303222676,1.292,75.93,-55,104.914,25129.341,8.153,171.285,77.69,63,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-18,37,51.09,4.816285998013903,1.336,77.78,-87,104.914,25129.341,8.153,171.285,77.69,64,Istanbul,0.22162718219292094,NA
Istanbul,2020-04-19,26,49.714,4.830618615554664,1.387,77.78,-78,104.914,25129.341,8.153,171.285,77.69,65,Istanbul,0.22162718219292094,NA
Istanbul,2020-04-20,22,50.698,5.415614209904294,1.43,75.93,-51,104.914,25129.341,8.153,171.285,77.69,66,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-21,23,51.628,5.068146845460541,1.45,75.93,-53,104.914,25129.341,8.153,171.285,77.69,67,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-22,22,49.599,3.225199025012815,1.453,75.93,-53,104.914,25129.341,8.153,171.285,77.69,68,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-23,42,46.745,3.157873401301255,1.436,75.93,-88,104.914,25129.341,8.153,171.285,77.69,69,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-24,46,44.66,3.0670989291678947,1.408,75.93,-87,104.914,25129.341,8.153,171.285,77.69,70,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-25,38,43.098,2.727047430227238,1.382,75.93,-85,104.914,25129.341,8.153,171.285,77.69,71,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-26,26,40.354,2.187004166164067,1.335,75.93,-75,104.914,25129.341,8.153,171.285,77.69,72,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-27,22,36.047,1.934985925724144,1.287,75.93,-50,104.914,25129.341,8.153,171.285,77.69,73,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-28,23,32.288,2.13074887984251,1.242,75.93,-51,104.914,25129.341,8.153,171.285,77.69,74,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-29,25,32.039,2.560770324370056,1.194,75.93,-51,104.914,25129.341,8.153,171.285,77.69,75,Istanbul,0.1849717310775233,NA
Istanbul,2020-04-30,21,31.19,2.223847468725816,1.157,75.93,-49,104.914,25129.341,8.153,171.285,77.69,76,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-01,46,29.608,1.820238927157166,1.115,75.93,-88,104.914,25129.341,8.153,171.285,77.69,77,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-02,37,28.121,1.6202039348977058,1.067,75.93,-84,104.914,25129.341,8.153,171.285,77.69,78,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-03,26,26.958,1.342713567839196,1.003,75.93,-74,104.914,25129.341,8.153,171.285,77.69,79,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-04,21,26.082,1.2804950612876353,0.95,75.93,-47,104.914,25129.341,8.153,171.285,77.69,80,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-05,22,25.133,1.4350731244957269,0.894,75.93,-48,104.914,25129.341,8.153,171.285,77.69,81,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-06,23,23.976,1.7398892587129609,0.852,75.93,-47,104.914,25129.341,8.153,171.285,77.69,82,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-07,22,22.896,1.5006376001943162,0.791,75.93,-46,104.914,25129.341,8.153,171.285,77.69,83,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-08,23,22.32,1.3819818876616239,0.73,75.93,-47,104.914,25129.341,8.153,171.285,77.69,84,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-09,36,21.58,1.1403787001453134,0.683,75.93,-82,104.914,25129.341,8.153,171.285,77.69,85,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-10,25,21.363,1.124603435072749,0.659,75.93,-70,104.914,25129.341,8.153,171.285,77.69,86,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-11,18,20.516,0.8034213923566788,0.644,75.93,-42,104.914,25129.341,8.153,171.285,77.69,87,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-12,20,20.299,1.2191370169777707,0.633,75.93,-43,104.914,25129.341,8.153,171.285,77.69,88,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-13,20,19.259,1.1585085704188018,0.623,75.93,-42,104.914,25129.341,8.153,171.285,77.69,89,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-14,18,18.68,1.142445882303618,0.62,75.93,-42,104.914,25129.341,8.153,171.285,77.69,90,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-15,18,18.443,1.1799736094895301,0.62,75.93,-42,104.914,25129.341,8.153,171.285,77.69,91,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-16,35,18.551,1.0992987702875248,0.605,75.93,-79,104.914,25129.341,8.153,171.285,77.69,92,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-17,26,18.256,0.9239060695495958,0.6,75.93,-68,104.914,25129.341,8.153,171.285,77.69,93,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-18,39,18.331,0.7749188610432629,0.559,75.93,-81,104.914,25129.341,8.153,171.285,77.69,94,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-19,39,17.176,0.6786504020771218,0.517,75.93,-83,104.914,25129.341,8.153,171.285,77.69,95,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-20,15,16.046,0.6410975167364706,0.457,75.93,-39,104.914,25129.341,8.153,171.285,77.69,96,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-21,17,14.904,0.6298046360436997,0.41,75.93,-41,104.914,25129.341,8.153,171.285,77.69,97,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-22,17,13.624,0.6200015630291505,0.374,75.93,-41,104.914,25129.341,8.153,171.285,77.69,98,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-23,33,12.905,0.7676375404530744,0.359,75.93,-76,104.914,25129.341,8.153,171.285,77.69,99,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-24,24,12.521,0.7328854232236681,0.339,75.93,-69,104.914,25129.341,8.153,171.285,77.69,100,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-25,41,12.231,0.6293559144790118,0.335,75.93,-89,104.914,25129.341,8.153,171.285,77.69,101,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-26,39,12.106,0.6007071615952957,0.335,75.93,-87,104.914,25129.341,8.153,171.285,77.69,102,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-27,15,12.213,0.6519192250034643,0.354,75.93,-36,104.914,25129.341,8.153,171.285,77.69,103,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-28,15,12.587,0.7396884797586939,0.359,75.93,-36,104.914,25129.341,8.153,171.285,77.69,104,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-29,15,12.907,0.7087881027960169,0.361,75.93,-36,104.914,25129.341,8.153,171.285,77.69,105,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-30,32,12.563,0.6063409819886504,0.351,75.93,-68,104.914,25129.341,8.153,171.285,77.69,106,Istanbul,0.1849717310775233,NA
Istanbul,2020-05-31,22,12.052,0.5143988767833823,0.339,75.93,-57,104.914,25129.341,8.153,171.285,77.69,107,Istanbul,0.1849717310775233,NA
Istanbul,2020-06-01,9,11.781,0.5044466945627112,0.329,63.89,-26,104.914,25129.341,8.153,171.285,77.69,108,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-02,10,11.506,0.4770314804362471,0.318,63.89,-27,104.914,25129.341,8.153,171.285,77.69,109,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-03,10,11.222,0.5236930325269549,0.302,63.89,-26,104.914,25129.341,8.153,171.285,77.69,110,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-04,9,10.893,0.5936715097763516,0.286,63.89,-25,104.914,25129.341,8.153,171.285,77.69,111,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-05,8,10.536,0.5555223702287796,0.269,63.89,-27,104.914,25129.341,8.153,171.285,77.69,112,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-06,9,10.358,0.5215635024355472,0.261,63.89,-20,104.914,25129.341,8.153,171.285,77.69,113,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-07,4,10.485,0.540131664480138,0.257,63.89,-13,104.914,25129.341,8.153,171.285,77.69,114,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-08,8,10.759,0.5813133331765923,0.251,63.89,-23,104.914,25129.341,8.153,171.285,77.69,115,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-09,8,11.11,0.5802911390185892,0.244,63.89,-24,104.914,25129.341,8.153,171.285,77.69,116,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-10,7,11.203,0.5356914603111891,0.232,63.89,-23,104.914,25129.341,8.153,171.285,77.69,117,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-11,7,11.201,0.570401534940706,0.225,63.89,-22,104.914,25129.341,8.153,171.285,77.69,118,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-12,8,11.65,0.6866908397165892,0.22,63.89,-24,104.914,25129.341,8.153,171.285,77.69,119,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-13,6,12.634,0.8326770080699473,0.208,63.89,-12,104.914,25129.341,8.153,171.285,77.69,120,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-14,3,13.732,0.8840992319317172,0.195,63.89,-7,104.914,25129.341,8.153,171.285,77.69,121,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-15,6,14.753,0.8931827490055487,0.193,63.89,-21,104.914,25129.341,8.153,171.285,77.69,122,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-16,6,15.556,0.8157659135521683,0.191,63.89,-21,104.914,25129.341,8.153,171.285,77.69,123,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-17,7,16.415,0.7882050546613861,0.195,63.89,-21,104.914,25129.341,8.153,171.285,77.69,124,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-18,6,16.952,0.7136329059197601,0.202,63.89,-21,104.914,25129.341,8.153,171.285,77.69,125,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-19,8,16.984,0.6596714683939119,0.215,63.89,-23,104.914,25129.341,8.153,171.285,77.69,126,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-20,13,16.627,0.6737023941266971,0.229,63.89,-31,104.914,25129.341,8.153,171.285,77.69,127,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-21,1,16,0.6391660813006387,0.242,63.89,-2,104.914,25129.341,8.153,171.285,77.69,128,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-22,4,15.356,0.6457628473239736,0.252,63.89,-22,104.914,25129.341,8.153,171.285,77.69,129,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-23,6,15.019,0.6712652927256653,0.269,63.89,-23,104.914,25129.341,8.153,171.285,77.69,130,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-24,6,15.126,0.7845818105329583,0.278,63.89,-20,104.914,25129.341,8.153,171.285,77.69,131,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-25,4,15.387,0.760734019628816,0.278,63.89,-19,104.914,25129.341,8.153,171.285,77.69,132,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-26,5,15.695,0.7228853273955933,0.271,63.89,-22,104.914,25129.341,8.153,171.285,77.69,133,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-27,10,15.905,0.7053585658394641,0.263,63.89,-32,104.914,25129.341,8.153,171.285,77.69,134,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-28,9,16.183,0.6922499655406543,0.249,63.89,-21,104.914,25129.341,8.153,171.285,77.69,135,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-29,3,16.457,0.6966167948529449,0.239,63.89,-18,104.914,25129.341,8.153,171.285,77.69,136,Istanbul,-0.05358590753295738,NA
Istanbul,2020-06-30,3,16.5,0.6510147875516709,0.22,63.89,-19,104.914,25129.341,8.153,171.285,77.69,137,Istanbul,-0.05358590753295738,NA
Abidjan,2020-03-11,-1,NA,NA,NA,0,5,76.399,3601.006,2.933,303.74,57.78,26,Abidjan,-1.3194868652425589,NA
Abidjan,2020-03-12,0,NA,0,NA,11.11,3,76.399,3601.006,2.933,303.74,57.78,27,Abidjan,-1.0993560209765756,NA
Abidjan,2020-03-13,0,NA,0,NA,11.11,3,76.399,3601.006,2.933,303.74,57.78,28,Abidjan,-1.0993560209765756,NA
Abidjan,2020-03-14,1,NA,0,NA,11.11,-2,76.399,3601.006,2.933,303.74,57.78,29,Abidjan,-1.0993560209765756,NA
Abidjan,2020-03-15,0,NA,0,NA,11.11,0,76.399,3601.006,2.933,303.74,57.78,30,Abidjan,-1.0993560209765756,NA
Abidjan,2020-03-16,-1,0.005,0,0,30.56,3,76.399,3601.006,2.933,303.74,57.78,31,Abidjan,-0.7139784403309073,NA
Abidjan,2020-03-17,3,0.027,400,0,30.56,-4,76.399,3601.006,2.933,303.74,57.78,32,Abidjan,-0.7139784403309073,NA
Abidjan,2020-03-18,6,0.027,20,0,30.56,-7,76.399,3601.006,2.933,303.74,57.78,33,Abidjan,-0.7139784403309073,NA
Abidjan,2020-03-19,8,0.043,50,0,57.41,-9,76.399,3601.006,2.933,303.74,57.78,34,Abidjan,-0.181979055223648,NA
Abidjan,2020-03-20,9,0.043,0,0,57.41,-8,76.399,3601.006,2.933,303.74,57.78,35,Abidjan,-0.181979055223648,NA
Abidjan,2020-03-21,9,0.07,55.55555555555556,0,57.41,-6,76.399,3601.006,2.933,303.74,57.78,36,Abidjan,-0.181979055223648,NA
Abidjan,2020-03-22,11,0.07,0,0,60.19,-4,76.399,3601.006,2.933,303.74,57.78,37,Abidjan,-0.12689680976375295,NA
Abidjan,2020-03-23,11,0.13,78.57142857142857,0,63.89,-14,76.399,3601.006,2.933,303.74,57.78,38,Abidjan,-0.05358590753295738,NA
Abidjan,2020-03-24,15,0.368,192,0,80.56,-18,76.399,3601.006,2.933,303.74,57.78,39,Abidjan,0.276709427652816,NA
Abidjan,2020-03-25,17,0.401,9.58904109589041,0,80.56,-21,76.399,3601.006,2.933,303.74,57.78,40,Abidjan,0.276709427652816,NA
Abidjan,2020-03-26,19,0.471,20,0,80.56,-25,76.399,3601.006,2.933,303.74,57.78,41,Abidjan,0.276709427652816,NA
Abidjan,2020-03-27,20,0.498,5.208333333333334,0,80.56,-25,76.399,3601.006,2.933,303.74,57.78,42,Abidjan,0.276709427652816,NA
Abidjan,2020-03-28,16,0.471,0,0,80.56,-18,76.399,3601.006,2.933,303.74,57.78,43,Abidjan,0.276709427652816,NA
Abidjan,2020-03-29,16,0.818,63.366336633663366,0.005,80.56,-14,76.399,3601.006,2.933,303.74,57.78,44,Abidjan,0.276709427652816,NA
Abidjan,2020-03-30,19,0.774,1.8181818181818181,0.005,80.56,-28,76.399,3601.006,2.933,303.74,57.78,45,Abidjan,0.276709427652816,NA
Abidjan,2020-03-31,19,0.574,6.547619047619048,0.005,80.56,-30,76.399,3601.006,2.933,303.74,57.78,46,Abidjan,0.276709427652816,NA
Abidjan,2020-04-01,20,0.596,6.145251396648044,0.005,80.56,-29,76.399,3601.006,2.933,303.74,57.78,47,Abidjan,0.276709427652816,NA
Abidjan,2020-04-02,20,0.531,2.1052631578947367,0.005,80.56,-30,76.399,3601.006,2.933,303.74,57.78,48,Abidjan,0.276709427652816,NA
Abidjan,2020-04-03,21,0.634,12.371134020618557,0.005,80.56,-28,76.399,3601.006,2.933,303.74,57.78,49,Abidjan,0.276709427652816,NA
Abidjan,2020-04-04,17,0.78,12.385321100917432,0.005,80.56,-18,76.399,3601.006,2.933,303.74,57.78,50,Abidjan,0.276709427652816,NA
Abidjan,2020-04-05,16,0.52,6.530612244897959,0.011,80.56,-11,76.399,3601.006,2.933,303.74,57.78,51,Abidjan,0.276709427652816,NA
Abidjan,2020-04-06,19,0.839,23.754789272030653,0.011,80.56,-29,76.399,3601.006,2.933,303.74,57.78,52,Abidjan,0.276709427652816,NA
Abidjan,2020-04-07,20,0.921,8.04953560371517,0.011,80.56,-31,76.399,3601.006,2.933,303.74,57.78,53,Abidjan,0.276709427652816,NA
Abidjan,2020-04-08,20,1.051,10.028653295128938,0.011,80.56,-30,76.399,3601.006,2.933,303.74,57.78,54,Abidjan,0.276709427652816,NA
Abidjan,2020-04-09,22,1.354,15.625,0.011,80.56,-31,76.399,3601.006,2.933,303.74,57.78,55,Abidjan,0.276709427652816,NA
Abidjan,2020-04-10,23,1.224,0,0.011,80.56,-30,76.399,3601.006,2.933,303.74,57.78,56,Abidjan,0.276709427652816,NA
Abidjan,2020-04-11,17,1.56,20.045045045045047,0.016,80.56,-16,76.399,3601.006,2.933,303.74,57.78,57,Abidjan,0.276709427652816,NA
Abidjan,2020-04-12,16,1.695,7.6923076923076925,0.011,80.56,-11,76.399,3601.006,2.933,303.74,57.78,58,Abidjan,0.276709427652816,NA
Abidjan,2020-04-13,30,1.641,9.059233449477352,0.016,80.56,-63,76.399,3601.006,2.933,303.74,57.78,59,Abidjan,0.276709427652816,NA
Abidjan,2020-04-14,19,1.565,1.9169329073482428,0.016,80.56,-27,76.399,3601.006,2.933,303.74,57.78,60,Abidjan,0.276709427652816,NA
Abidjan,2020-04-15,20,1.376,0,0.016,80.56,-28,76.399,3601.006,2.933,303.74,57.78,61,Abidjan,0.276709427652816,NA
Abidjan,2020-04-16,21,1.137,2.507836990595611,0.016,80.56,-29,76.399,3601.006,2.933,303.74,57.78,62,Abidjan,0.276709427652816,NA
Abidjan,2020-04-17,21,1.321,5.198776758409786,0.016,80.56,-28,76.399,3601.006,2.933,303.74,57.78,63,Abidjan,0.276709427652816,NA
Abidjan,2020-04-18,17,1.451,16.424418604651162,0.022,80.56,-14,76.399,3601.006,2.933,303.74,57.78,64,Abidjan,0.276709427652816,NA
Abidjan,2020-04-19,16,1.478,5.742821473158552,0.022,80.56,-7,76.399,3601.006,2.933,303.74,57.78,65,Abidjan,0.276709427652816,NA
Abidjan,2020-04-20,19,1.197,0,0.016,80.56,-27,76.399,3601.006,2.933,303.74,57.78,66,Abidjan,0.276709427652816,NA
Abidjan,2020-04-21,19,1.506,8.146399055489963,0.038,80.56,-27,76.399,3601.006,2.933,303.74,57.78,67,Abidjan,0.276709427652816,NA
Abidjan,2020-04-22,19,1.701,3.9301310043668125,0.043,80.56,-27,76.399,3601.006,2.933,303.74,57.78,68,Abidjan,0.276709427652816,NA
Abidjan,2020-04-23,20,1.895,5.46218487394958,0.043,80.56,-28,76.399,3601.006,2.933,303.74,57.78,69,Abidjan,0.276709427652816,NA
Abidjan,2020-04-24,22,2.107,7.270916334661355,0.043,80.56,-27,76.399,3601.006,2.933,303.74,57.78,70,Abidjan,0.276709427652816,NA
Abidjan,2020-04-25,18,1.495,0,0.032,80.56,-15,76.399,3601.006,2.933,303.74,57.78,71,Abidjan,0.276709427652816,NA
Abidjan,2020-04-26,19,1.641,6.778087279480037,0.027,80.56,-11,76.399,3601.006,2.933,303.74,57.78,72,Abidjan,0.276709427652816,NA
Abidjan,2020-04-27,20,1.717,1.2173913043478262,0.027,80.56,-25,76.399,3601.006,2.933,303.74,57.78,73,Abidjan,0.276709427652816,NA
Abidjan,2020-04-28,19,1.446,1.632302405498282,0.005,80.56,-26,76.399,3601.006,2.933,303.74,57.78,74,Abidjan,0.276709427652816,NA
Abidjan,2020-04-29,20,1.549,4.649196956889265,0,80.56,-26,76.399,3601.006,2.933,303.74,57.78,75,Abidjan,0.276709427652816,NA
Abidjan,2020-04-30,19,1.468,2.988691437802908,0,80.56,-24,76.399,3601.006,2.933,303.74,57.78,76,Abidjan,0.276709427652816,NA
Abidjan,2020-05-01,28,1.386,4.549019607843137,0.005,80.56,-57,76.399,3601.006,2.933,303.74,57.78,77,Abidjan,0.276709427652816,NA
Abidjan,2020-05-02,16,1.543,2.175543885971493,0.005,80.56,-11,76.399,3601.006,2.933,303.74,57.78,78,Abidjan,0.276709427652816,NA
Abidjan,2020-05-03,16,1.343,2.643171806167401,0.016,80.56,-6,76.399,3601.006,2.933,303.74,57.78,79,Abidjan,0.276709427652816,NA
Abidjan,2020-05-04,17,1.451,2.432045779685265,0.016,80.56,-23,76.399,3601.006,2.933,303.74,57.78,80,Abidjan,0.276709427652816,NA
Abidjan,2020-05-05,18,1.522,2.2346368715083798,0.022,80.56,-23,76.399,3601.006,2.933,303.74,57.78,81,Abidjan,0.276709427652816,NA
Abidjan,2020-05-06,18,1.506,3.551912568306011,0.022,80.56,-22,76.399,3601.006,2.933,303.74,57.78,82,Abidjan,0.276709427652816,NA
Abidjan,2020-05-07,18,1.603,3.6279683377308705,0.032,80.56,-23,76.399,3601.006,2.933,303.74,57.78,83,Abidjan,0.276709427652816,NA
Abidjan,2020-05-08,19,1.457,1.9732654360280075,0.027,69.91,-21,76.399,3601.006,2.933,303.74,57.78,84,Abidjan,0.06569291177228281,NA
Abidjan,2020-05-09,13,1.652,4.057428214731586,0.032,69.91,-7,76.399,3601.006,2.933,303.74,57.78,85,Abidjan,0.06569291177228281,NA
Abidjan,2020-05-10,14,1.636,1.9796040791841631,0.022,69.91,1,76.399,3601.006,2.933,303.74,57.78,86,Abidjan,0.06569291177228281,NA
Abidjan,2020-05-11,18,1.614,1.7647058823529411,0.022,69.91,-21,76.399,3601.006,2.933,303.74,57.78,87,Abidjan,0.06569291177228281,NA
Abidjan,2020-05-12,16,2.128,7.341040462427746,0.016,69.91,-20,76.399,3601.006,2.933,303.74,57.78,88,Abidjan,0.06569291177228281,NA
Abidjan,2020-05-13,16,2.145,2.9617662897145935,0.032,69.91,-20,76.399,3601.006,2.933,303.74,57.78,89,Abidjan,0.06569291177228281,NA
