Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Belgium,Brussels,16/02/2020,-1,8,-5,1,11
Belgium,Brussels,17/02/2020,2,4,4,0,11
Belgium,Brussels,18/02/2020,6,7,5,-1,11
Belgium,Brussels,19/02/2020,0,3,5,-1,11
Belgium,Brussels,20/02/2020,-4,3,3,0,11
Belgium,Brussels,21/02/2020,1,7,2,0,11
Belgium,Brussels,22/02/2020,-6,4,-1,0,11
Belgium,Brussels,23/02/2020,-9,0,-5,0,11
Belgium,Brussels,24/02/2020,3,-9,-18,3,11
Belgium,Brussels,25/02/2020,3,-7,-17,3,11
Belgium,Brussels,26/02/2020,-4,-9,-16,2,11
Belgium,Brussels,27/02/2020,-8,-13,-18,4,11
Belgium,Brussels,28/02/2020,-3,-7,-18,4,11
Belgium,Brussels,29/02/2020,-7,-2,-2,0,11
Belgium,Brussels,01/03/2020,-5,7,-4,-1,11
Belgium,Brussels,02/03/2020,-8,-1,2,1,11
Belgium,Brussels,03/03/2020,2,-2,3,0,11
Belgium,Brussels,04/03/2020,-3,-1,3,0,14
Belgium,Brussels,05/03/2020,-6,0,2,1,14
Belgium,Brussels,06/03/2020,-2,6,0,1,14
Belgium,Brussels,07/03/2020,2,6,1,0,14
Belgium,Brussels,08/03/2020,-5,3,-5,1,14
Belgium,Brussels,09/03/2020,-5,-4,0,1,14
Belgium,Brussels,10/03/2020,-10,-8,0,2,19
Belgium,Brussels,11/03/2020,-12,-7,-1,2,19
Belgium,Brussels,12/03/2020,-13,-10,-4,3,19
Belgium,Brussels,13/03/2020,-19,-19,-14,7,23
Belgium,Brussels,14/03/2020,-73,-41,-33,12,51
Belgium,Brussels,15/03/2020,-70,-44,-37,9,51
Belgium,Brussels,16/03/2020,-50,-51,-47,18,51
Belgium,Brussels,17/03/2020,-55,-57,-55,19,51
Belgium,Brussels,18/03/2020,-73,-66,-64,24,73
Belgium,Brussels,19/03/2020,-83,-77,-72,31,73
Belgium,Brussels,20/03/2020,-85,-78,-72,35,81
Belgium,Brussels,21/03/2020,-88,-76,-60,24,81
Belgium,Brussels,22/03/2020,-86,-76,-58,17,81
Belgium,Brussels,23/03/2020,-83,-79,-75,31,81
Belgium,Brussels,24/03/2020,-84,-80,-76,32,81
Belgium,Brussels,25/03/2020,-85,-79,-75,31,81
Belgium,Brussels,26/03/2020,-85,-81,-76,34,81
Belgium,Brussels,27/03/2020,-85,-79,-75,36,81
Belgium,Brussels,28/03/2020,-88,-77,-62,24,81
Belgium,Brussels,29/03/2020,-89,-82,-62,19,81
Belgium,Brussels,30/03/2020,-85,-81,-76,32,81
Belgium,Brussels,31/03/2020,-84,-81,-76,32,81
Belgium,Brussels,01/04/2020,-85,-80,-75,31,81
Belgium,Brussels,02/04/2020,-86,-82,-77,34,81
Belgium,Brussels,03/04/2020,-85,-80,-75,36,81
Belgium,Brussels,04/04/2020,-87,-74,-61,24,81
Belgium,Brussels,05/04/2020,-84,-72,-57,17,81
Belgium,Brussels,06/04/2020,-83,-79,-75,31,81
Belgium,Brussels,07/04/2020,-82,-79,-75,31,81
Belgium,Brussels,08/04/2020,-83,-78,-74,29,81
Belgium,Brussels,09/04/2020,-83,-79,-75,32,81
Belgium,Brussels,10/04/2020,-83,-77,-75,34,81
Belgium,Brussels,11/04/2020,-86,-71,-57,22,81
Belgium,Brussels,12/04/2020,-84,-74,-56,17,81
Belgium,Brussels,13/04/2020,-89,-86,-90,37,81
Belgium,Brussels,14/04/2020,-82,-79,-75,31,81
Belgium,Brussels,15/04/2020,-82,-77,-73,29,81
Belgium,Brussels,16/04/2020,-83,-78,-74,31,81
Belgium,Brussels,17/04/2020,-82,-76,-73,34,81
Belgium,Brussels,18/04/2020,-86,-75,-56,24,81
Belgium,Brussels,19/04/2020,-85,-74,-54,17,81
Belgium,Brussels,20/04/2020,-78,-76,-73,30,81
Belgium,Brussels,21/04/2020,-78,-77,-72,29,81
Belgium,Brussels,22/04/2020,-79,-75,-70,28,81
Belgium,Brussels,23/04/2020,-79,-75,-71,29,81
Belgium,Brussels,24/04/2020,-80,-75,-70,32,81
Belgium,Brussels,25/04/2020,-83,-69,-51,21,81
Belgium,Brussels,26/04/2020,-80,-67,-50,15,81
Belgium,Brussels,27/04/2020,-77,-74,-70,28,81
Belgium,Brussels,28/04/2020,-81,-78,-71,28,81
Belgium,Brussels,29/04/2020,-79,-75,-69,28,81
Belgium,Brussels,30/04/2020,-76,-74,-69,29,81
Belgium,Brussels,01/05/2020,-86,-81,-86,39,81
Belgium,Brussels,02/05/2020,-81,-69,-50,21,81
Belgium,Brussels,03/05/2020,-79,-67,-47,15,81
Belgium,Brussels,04/05/2020,-73,-70,-66,26,81
Belgium,Brussels,05/05/2020,-72,-70,-66,26,79
Belgium,Brussels,06/05/2020,-73,-67,-64,24,79
Belgium,Brussels,07/05/2020,-73,-69,-65,26,79
Belgium,Brussels,08/05/2020,-74,-66,-64,28,79
Belgium,Brussels,09/05/2020,-76,-58,-41,16,79
Belgium,Brussels,10/05/2020,-76,-63,-38,12,79
Belgium,Brussels,11/05/2020,-59,-63,-61,23,75
Belgium,Brussels,12/05/2020,-60,-62,-61,23,75
Belgium,Brussels,13/05/2020,-62,-61,-60,22,75
Belgium,Brussels,14/05/2020,-63,-61,-61,22,75
Belgium,Brussels,15/05/2020,-63,-57,-59,24,75
Belgium,Brussels,16/05/2020,-65,-47,-32,14,75
Belgium,Brussels,17/05/2020,-69,-48,-29,10,75
Belgium,Brussels,18/05/2020,-53,-54,-57,20,75
Belgium,Brussels,19/05/2020,-53,-55,-56,20,75
Belgium,Brussels,20/05/2020,-50,-52,-55,17,75
Belgium,Brussels,21/05/2020,-73,-67,-81,25,75
Belgium,Brussels,22/05/2020,-54,-57,-65,24,75
Belgium,Brussels,23/05/2020,-59,-44,-26,13,75
Belgium,Brussels,24/05/2020,-72,-51,-23,8,75
Belgium,Brussels,25/05/2020,-49,-52,-55,19,75
Belgium,Brussels,26/05/2020,-49,-54,-53,18,75
Belgium,Brussels,27/05/2020,-52,-51,-52,17,75
Belgium,Brussels,28/05/2020,-52,-52,-53,19,75
Belgium,Brussels,29/05/2020,-52,-48,-51,19,75
Belgium,Brussels,30/05/2020,-54,-35,-10,8,75
Belgium,Brussels,31/05/2020,-63,-38,-11,5,75
Belgium,Brussels,01/06/2020,-70,-64,-79,22,75
Belgium,Brussels,02/06/2020,-44,-48,-49,15,75
Belgium,Brussels,03/06/2020,-48,-47,-49,15,75
Belgium,Brussels,04/06/2020,-55,-53,-50,19,75
Belgium,Brussels,05/06/2020,-56,-50,-49,20,73
Belgium,Brussels,06/06/2020,-50,-37,-12,10,73
Belgium,Brussels,07/06/2020,-56,-34,-12,7,73
Belgium,Brussels,08/06/2020,-36,-47,-48,16,52
Belgium,Brussels,09/06/2020,-34,-46,-47,15,52
Belgium,Brussels,10/06/2020,-35,-44,-47,14,52
Belgium,Brussels,11/06/2020,-34,-45,-47,15,52
Belgium,Brussels,12/06/2020,-34,-40,-45,14,52
Belgium,Brussels,13/06/2020,-34,-26,-2,4,52
Belgium,Brussels,14/06/2020,-42,-32,1,2,52
Vietnam,Ho Chi Minh City,15/02/2020,-16,-12,1,8,47
Vietnam,Ho Chi Minh City,16/02/2020,-15,-14,-6,7,47
Vietnam,Ho Chi Minh City,17/02/2020,-16,-14,8,7,47
Vietnam,Ho Chi Minh City,18/02/2020,-10,-12,8,6,47
Vietnam,Ho Chi Minh City,19/02/2020,0,-15,7,3,47
Vietnam,Ho Chi Minh City,20/02/2020,6,-3,6,2,47
Vietnam,Ho Chi Minh City,21/02/2020,-14,-14,1,9,47
Vietnam,Ho Chi Minh City,22/02/2020,-17,-13,3,8,47
Vietnam,Ho Chi Minh City,23/02/2020,-16,-16,-5,6,47
Vietnam,Ho Chi Minh City,24/02/2020,-14,-13,10,6,47
Vietnam,Ho Chi Minh City,25/02/2020,-11,-12,9,6,47
Vietnam,Ho Chi Minh City,26/02/2020,-2,-16,7,3,47
Vietnam,Ho Chi Minh City,27/02/2020,6,-3,7,2,47
Vietnam,Ho Chi Minh City,28/02/2020,-14,-12,2,8,47
Vietnam,Ho Chi Minh City,29/02/2020,-15,-11,4,7,47
Vietnam,Ho Chi Minh City,01/03/2020,-14,-13,-5,6,47
Vietnam,Ho Chi Minh City,02/03/2020,-13,-13,10,6,47
Vietnam,Ho Chi Minh City,03/03/2020,-10,-11,10,5,47
Vietnam,Ho Chi Minh City,04/03/2020,2,-16,8,3,47
Vietnam,Ho Chi Minh City,05/03/2020,8,-3,8,1,47
Vietnam,Ho Chi Minh City,06/03/2020,-10,-11,3,8,47
Vietnam,Ho Chi Minh City,07/03/2020,-15,-12,5,8,47
Vietnam,Ho Chi Minh City,08/03/2020,-11,-14,-4,6,47
Vietnam,Ho Chi Minh City,09/03/2020,-17,-16,10,7,47
Vietnam,Ho Chi Minh City,10/03/2020,-14,-15,10,6,47
Vietnam,Ho Chi Minh City,11/03/2020,-5,-18,8,4,47
Vietnam,Ho Chi Minh City,12/03/2020,-2,-10,7,3,47
Vietnam,Ho Chi Minh City,13/03/2020,-21,-21,2,10,47
Vietnam,Ho Chi Minh City,14/03/2020,-27,-21,3,11,47
Vietnam,Ho Chi Minh City,15/03/2020,-30,-25,-7,10,47
Vietnam,Ho Chi Minh City,16/03/2020,-27,-23,7,9,47
Vietnam,Ho Chi Minh City,17/03/2020,-26,-24,5,9,47
Vietnam,Ho Chi Minh City,18/03/2020,-18,-28,3,7,47
Vietnam,Ho Chi Minh City,19/03/2020,-16,-20,2,6,47
Vietnam,Ho Chi Minh City,20/03/2020,-32,-29,-4,13,47
Vietnam,Ho Chi Minh City,21/03/2020,-36,-31,-2,13,47
Vietnam,Ho Chi Minh City,22/03/2020,-38,-36,-11,12,50
Vietnam,Ho Chi Minh City,23/03/2020,-34,-33,2,11,50
Vietnam,Ho Chi Minh City,24/03/2020,-35,-33,0,11,50
Vietnam,Ho Chi Minh City,25/03/2020,-35,-37,-5,10,56
Vietnam,Ho Chi Minh City,26/03/2020,-37,-31,-8,9,61
Vietnam,Ho Chi Minh City,27/03/2020,-52,-38,-15,18,67
Vietnam,Ho Chi Minh City,28/03/2020,-62,-45,-16,20,83
Vietnam,Ho Chi Minh City,29/03/2020,-69,-55,-29,20,83
Vietnam,Ho Chi Minh City,30/03/2020,-63,-51,-16,18,83
Vietnam,Ho Chi Minh City,31/03/2020,-61,-50,-18,17,83
Vietnam,Ho Chi Minh City,01/04/2020,-66,-60,-31,20,96
Vietnam,Ho Chi Minh City,02/04/2020,-69,-63,-66,28,96
Vietnam,Ho Chi Minh City,03/04/2020,-71,-63,-38,28,96
Vietnam,Ho Chi Minh City,04/04/2020,-74,-63,-33,26,96
Vietnam,Ho Chi Minh City,05/04/2020,-76,-68,-37,24,96
Vietnam,Ho Chi Minh City,06/04/2020,-68,-60,-28,23,96
Vietnam,Ho Chi Minh City,07/04/2020,-67,-59,-29,22,96
Vietnam,Ho Chi Minh City,08/04/2020,-64,-61,-30,19,96
Vietnam,Ho Chi Minh City,09/04/2020,-64,-56,-31,18,96
Vietnam,Ho Chi Minh City,10/04/2020,-69,-60,-34,26,96
Vietnam,Ho Chi Minh City,11/04/2020,-70,-59,-30,24,96
Vietnam,Ho Chi Minh City,12/04/2020,-73,-65,-35,22,96
Vietnam,Ho Chi Minh City,13/04/2020,-68,-59,-26,22,96
Vietnam,Ho Chi Minh City,14/04/2020,-66,-58,-27,21,96
Vietnam,Ho Chi Minh City,15/04/2020,-61,-59,-27,18,87
Vietnam,Ho Chi Minh City,16/04/2020,-57,-51,-25,15,87
Vietnam,Ho Chi Minh City,17/04/2020,-65,-57,-29,24,87
Vietnam,Ho Chi Minh City,18/04/2020,-68,-58,-25,22,87
Vietnam,Ho Chi Minh City,19/04/2020,-70,-62,-31,20,87
Vietnam,Ho Chi Minh City,20/04/2020,-63,-56,-20,19,87
Vietnam,Ho Chi Minh City,21/04/2020,-63,-56,-21,18,87
Vietnam,Ho Chi Minh City,22/04/2020,-57,-57,-21,16,78
Vietnam,Ho Chi Minh City,23/04/2020,-42,-47,-17,12,78
Vietnam,Ho Chi Minh City,24/04/2020,-47,-49,-20,18,78
Vietnam,Ho Chi Minh City,25/04/2020,-47,-46,-17,17,72
Vietnam,Ho Chi Minh City,26/04/2020,-48,-49,-21,15,75
Vietnam,Ho Chi Minh City,27/04/2020,-40,-43,-9,14,75
Vietnam,Ho Chi Minh City,28/04/2020,-34,-37,-10,11,75
Vietnam,Ho Chi Minh City,29/04/2020,-21,-28,-12,5,75
Vietnam,Ho Chi Minh City,30/04/2020,-34,-25,-60,11,75
Vietnam,Ho Chi Minh City,01/05/2020,-51,-44,-67,23,75
Vietnam,Ho Chi Minh City,02/05/2020,-52,-39,-42,17,75
Vietnam,Ho Chi Minh City,03/05/2020,-45,-27,-20,8,75
Vietnam,Ho Chi Minh City,04/05/2020,-36,-18,-3,10,66
Vietnam,Ho Chi Minh City,05/05/2020,-32,-15,-3,9,66
Vietnam,Ho Chi Minh City,06/05/2020,-23,-17,-4,7,66
Vietnam,Ho Chi Minh City,07/05/2020,-15,-7,-5,5,66
Vietnam,Ho Chi Minh City,08/05/2020,-28,-15,-8,11,66
Vietnam,Ho Chi Minh City,09/05/2020,-28,-13,-7,11,66
Vietnam,Ho Chi Minh City,10/05/2020,-24,-11,-11,9,66
Vietnam,Ho Chi Minh City,11/05/2020,-24,-6,4,7,66
Vietnam,Ho Chi Minh City,12/05/2020,-22,-5,4,6,66
Vietnam,Ho Chi Minh City,13/05/2020,-12,-10,2,4,66
Vietnam,Ho Chi Minh City,14/05/2020,-6,0,1,2,66
Vietnam,Ho Chi Minh City,15/05/2020,-22,-8,-4,8,66
Vietnam,Ho Chi Minh City,16/05/2020,-24,-9,-6,10,66
Vietnam,Ho Chi Minh City,17/05/2020,-21,-11,-10,8,66
Vietnam,Ho Chi Minh City,18/05/2020,-23,-8,8,6,66
Vietnam,Ho Chi Minh City,19/05/2020,-25,-12,7,6,66
Vietnam,Ho Chi Minh City,20/05/2020,-8,-13,4,3,66
Vietnam,Ho Chi Minh City,21/05/2020,-3,0,3,1,66
Vietnam,Ho Chi Minh City,22/05/2020,-21,-10,0,8,66
Vietnam,Ho Chi Minh City,23/05/2020,-20,-11,-2,8,66
Vietnam,Ho Chi Minh City,24/05/2020,-18,-13,-9,7,66
Vietnam,Ho Chi Minh City,25/05/2020,-29,-18,6,8,66
Vietnam,Ho Chi Minh City,26/05/2020,-17,-9,11,5,66
Vietnam,Ho Chi Minh City,27/05/2020,-13,-17,8,3,66
Vietnam,Ho Chi Minh City,28/05/2020,-3,0,7,1,66
Vietnam,Ho Chi Minh City,29/05/2020,-20,-9,1,8,66
Vietnam,Ho Chi Minh City,30/05/2020,-23,-12,1,9,66
Vietnam,Ho Chi Minh City,31/05/2020,-13,-9,-8,6,66
Vietnam,Ho Chi Minh City,01/06/2020,-18,-9,11,5,66
Vietnam,Ho Chi Minh City,02/06/2020,-18,-10,11,5,66
Vietnam,Ho Chi Minh City,03/06/2020,-8,-12,9,3,66
Vietnam,Ho Chi Minh City,04/06/2020,-6,-2,8,2,66
Vietnam,Ho Chi Minh City,05/06/2020,-15,-5,2,7,66
Vietnam,Ho Chi Minh City,06/06/2020,-17,-8,0,8,66
Vietnam,Ho Chi Minh City,07/06/2020,-15,-13,-10,7,66
Vietnam,Ho Chi Minh City,08/06/2020,-18,-9,13,5,66
Vietnam,Ho Chi Minh City,09/06/2020,-17,-11,12,4,66
Vietnam,Ho Chi Minh City,10/06/2020,-10,-16,9,3,66
Vietnam,Ho Chi Minh City,11/06/2020,7,2,9,0,66
Vietnam,Ho Chi Minh City,12/06/2020,-12,-7,3,7,66
Vietnam,Ho Chi Minh City,13/06/2020,-28,-18,-1,10,66
Vietnam,Ho Chi Minh City,14/06/2020,-20,-20,-11,9,66
Hong Kong,Hong Kong,15/02/2020,-26,-34,-18,14,53
Hong Kong,Hong Kong,16/02/2020,-28,-36,-19,13,53
Hong Kong,Hong Kong,17/02/2020,-23,-32,-21,15,53
Hong Kong,Hong Kong,18/02/2020,-24,-33,-21,16,53
Hong Kong,Hong Kong,19/02/2020,-24,-31,-17,14,53
Hong Kong,Hong Kong,20/02/2020,-24,-28,-11,12,53
Hong Kong,Hong Kong,21/02/2020,-24,-31,-21,17,53
Hong Kong,Hong Kong,22/02/2020,-23,-30,-16,13,53
Hong Kong,Hong Kong,23/02/2020,-24,-31,-17,11,53
Hong Kong,Hong Kong,24/02/2020,-23,-31,-19,14,53
Hong Kong,Hong Kong,25/02/2020,-24,-31,-19,15,53
Hong Kong,Hong Kong,26/02/2020,-24,-30,-15,14,53
Hong Kong,Hong Kong,27/02/2020,-24,-27,-9,12,53
Hong Kong,Hong Kong,28/02/2020,-23,-29,-19,16,53
Hong Kong,Hong Kong,29/02/2020,-22,-25,-14,12,53
Hong Kong,Hong Kong,01/03/2020,-22,-27,-15,10,53
Hong Kong,Hong Kong,02/03/2020,-22,-27,-14,13,45
Hong Kong,Hong Kong,03/03/2020,-22,-28,-14,14,45
Hong Kong,Hong Kong,04/03/2020,-24,-27,-11,13,45
Hong Kong,Hong Kong,05/03/2020,-22,-24,-5,11,45
Hong Kong,Hong Kong,06/03/2020,-20,-26,-14,15,45
Hong Kong,Hong Kong,07/03/2020,-20,-24,-12,11,45
Hong Kong,Hong Kong,08/03/2020,-21,-26,-15,10,45
Hong Kong,Hong Kong,09/03/2020,-21,-26,-13,13,45
Hong Kong,Hong Kong,10/03/2020,-20,-26,-12,13,45
Hong Kong,Hong Kong,11/03/2020,-21,-26,-9,12,45
Hong Kong,Hong Kong,12/03/2020,-22,-22,-3,10,45
Hong Kong,Hong Kong,13/03/2020,-20,-26,-13,14,45
Hong Kong,Hong Kong,14/03/2020,-20,-24,-12,11,45
Hong Kong,Hong Kong,15/03/2020,-18,-23,-14,9,45
Hong Kong,Hong Kong,16/03/2020,-20,-25,-12,12,45
Hong Kong,Hong Kong,17/03/2020,-22,-28,-12,13,45
Hong Kong,Hong Kong,18/03/2020,-25,-29,-9,13,45
Hong Kong,Hong Kong,19/03/2020,-25,-25,-3,11,45
Hong Kong,Hong Kong,20/03/2020,-22,-28,-13,15,45
Hong Kong,Hong Kong,21/03/2020,-24,-30,-13,13,45
Hong Kong,Hong Kong,22/03/2020,-25,-32,-15,12,45
Hong Kong,Hong Kong,23/03/2020,-24,-32,-17,14,53
Hong Kong,Hong Kong,24/03/2020,-27,-34,-19,16,53
Hong Kong,Hong Kong,25/03/2020,-27,-33,-16,15,53
Hong Kong,Hong Kong,26/03/2020,-28,-31,-11,13,53
Hong Kong,Hong Kong,27/03/2020,-26,-33,-20,18,53
Hong Kong,Hong Kong,28/03/2020,-31,-37,-17,16,53
Hong Kong,Hong Kong,29/03/2020,-35,-45,-24,16,64
Hong Kong,Hong Kong,30/03/2020,-32,-37,-23,17,64
Hong Kong,Hong Kong,31/03/2020,-31,-36,-23,18,64
Hong Kong,Hong Kong,01/04/2020,-29,-34,-20,16,64
Hong Kong,Hong Kong,02/04/2020,-29,-31,-15,14,64
Hong Kong,Hong Kong,03/04/2020,-28,-34,-24,19,64
Hong Kong,Hong Kong,04/04/2020,-32,-42,-43,19,64
Hong Kong,Hong Kong,05/04/2020,-37,-47,-27,17,64
Hong Kong,Hong Kong,06/04/2020,-34,-39,-25,18,67
Hong Kong,Hong Kong,07/04/2020,-27,-35,-23,17,67
Hong Kong,Hong Kong,08/04/2020,-26,-33,-19,15,67
Hong Kong,Hong Kong,09/04/2020,-24,-27,-14,12,67
Hong Kong,Hong Kong,10/04/2020,-28,-43,-58,27,67
Hong Kong,Hong Kong,11/04/2020,-31,-41,-38,19,67
Hong Kong,Hong Kong,12/04/2020,-27,-34,-22,13,67
Hong Kong,Hong Kong,13/04/2020,-26,-45,-60,25,67
Hong Kong,Hong Kong,14/04/2020,-25,-32,-20,16,67
Hong Kong,Hong Kong,15/04/2020,-24,-30,-17,15,67
Hong Kong,Hong Kong,16/04/2020,-24,-29,-12,12,67
Hong Kong,Hong Kong,17/04/2020,-23,-37,-21,18,67
Hong Kong,Hong Kong,18/04/2020,-26,-31,-16,14,67
Hong Kong,Hong Kong,19/04/2020,-26,-33,-19,13,67
Hong Kong,Hong Kong,20/04/2020,-24,-34,-19,14,67
Hong Kong,Hong Kong,21/04/2020,-25,-35,-19,15,67
Hong Kong,Hong Kong,22/04/2020,-29,-38,-16,15,67
Hong Kong,Hong Kong,23/04/2020,-26,-33,-9,13,67
Hong Kong,Hong Kong,24/04/2020,-25,-36,-19,18,67
Hong Kong,Hong Kong,25/04/2020,-23,-31,-15,13,67
Hong Kong,Hong Kong,26/04/2020,-23,-32,-17,12,67
Hong Kong,Hong Kong,27/04/2020,-22,-34,-17,14,67
Hong Kong,Hong Kong,28/04/2020,-22,-33,-17,13,67
Hong Kong,Hong Kong,29/04/2020,-19,-29,-13,9,67
Hong Kong,Hong Kong,30/04/2020,-20,-33,-51,18,67
Hong Kong,Hong Kong,01/05/2020,-22,-40,-61,25,67
Hong Kong,Hong Kong,02/05/2020,-21,-28,-16,12,67
Hong Kong,Hong Kong,03/05/2020,-22,-31,-16,11,67
Hong Kong,Hong Kong,04/05/2020,-21,-31,-13,12,67
Hong Kong,Hong Kong,05/05/2020,-21,-31,-12,13,67
Hong Kong,Hong Kong,06/05/2020,-21,-29,-9,12,67
Hong Kong,Hong Kong,07/05/2020,-20,-24,-3,9,67
Hong Kong,Hong Kong,08/05/2020,-17,-25,-12,13,64
Hong Kong,Hong Kong,09/05/2020,-16,-22,-10,10,64
Hong Kong,Hong Kong,10/05/2020,-13,-21,-9,8,64
Hong Kong,Hong Kong,11/05/2020,-18,-27,-11,11,64
Hong Kong,Hong Kong,12/05/2020,-19,-27,-11,12,64
Hong Kong,Hong Kong,13/05/2020,-19,-25,-7,11,64
Hong Kong,Hong Kong,14/05/2020,-19,-21,0,8,64
Hong Kong,Hong Kong,15/05/2020,-17,-23,-12,11,64
Hong Kong,Hong Kong,16/05/2020,-17,-20,-10,10,64
Hong Kong,Hong Kong,17/05/2020,-17,-23,-11,9,64
Hong Kong,Hong Kong,18/05/2020,-22,-27,-12,12,64
Hong Kong,Hong Kong,19/05/2020,-19,-25,-10,12,64
Hong Kong,Hong Kong,20/05/2020,-18,-23,-6,10,64
Hong Kong,Hong Kong,21/05/2020,-20,-21,-1,9,64
Hong Kong,Hong Kong,22/05/2020,-17,-24,-12,13,64
Hong Kong,Hong Kong,23/05/2020,-16,-21,-10,10,64
Hong Kong,Hong Kong,24/05/2020,-16,-21,-10,9,64
Hong Kong,Hong Kong,25/05/2020,-21,-26,-12,12,64
Hong Kong,Hong Kong,26/05/2020,-18,-25,-9,11,64
Hong Kong,Hong Kong,27/05/2020,-18,-23,-6,10,60
Hong Kong,Hong Kong,28/05/2020,-16,-17,2,7,60
Hong Kong,Hong Kong,29/05/2020,-13,-19,-9,11,53
Hong Kong,Hong Kong,30/05/2020,-22,-27,-13,12,53
Hong Kong,Hong Kong,31/05/2020,-14,-21,-9,9,53
Hong Kong,Hong Kong,01/06/2020,-15,-21,-7,9,53
Hong Kong,Hong Kong,02/06/2020,-17,-22,-6,9,53
Hong Kong,Hong Kong,03/06/2020,-15,-20,-2,8,53
Hong Kong,Hong Kong,04/06/2020,-16,-18,4,7,53
Hong Kong,Hong Kong,05/06/2020,-13,-19,-8,10,53
Hong Kong,Hong Kong,06/06/2020,-18,-22,-11,10,53
Hong Kong,Hong Kong,07/06/2020,-24,-33,-16,12,53
Hong Kong,Hong Kong,08/06/2020,-20,-24,-8,10,53
Hong Kong,Hong Kong,09/06/2020,-15,-20,-4,9,53
Hong Kong,Hong Kong,10/06/2020,-14,-18,-1,7,53
Hong Kong,Hong Kong,11/06/2020,-13,-14,6,5,53
Hong Kong,Hong Kong,12/06/2020,-11,-16,-6,9,53
Hong Kong,Hong Kong,13/06/2020,-14,-19,-8,9,53
Hong Kong,Hong Kong,14/06/2020,-19,-28,-12,11,53
Singapore,Singapore,15/02/2020,-14,-17,-4,8,25
Singapore,Singapore,16/02/2020,-19,-22,-7,8,25
Singapore,Singapore,17/02/2020,-12,-14,-4,7,25
Singapore,Singapore,18/02/2020,-13,-15,-5,7,25
Singapore,Singapore,19/02/2020,-14,-15,-5,8,25
Singapore,Singapore,20/02/2020,-14,-12,-5,7,25
Singapore,Singapore,21/02/2020,-11,-12,0,8,25
Singapore,Singapore,22/02/2020,-11,-16,-3,6,25
Singapore,Singapore,23/02/2020,-14,-19,-5,6,25
Singapore,Singapore,24/02/2020,-12,-14,-3,7,25
Singapore,Singapore,25/02/2020,-10,-13,-3,6,25
Singapore,Singapore,26/02/2020,-12,-14,-4,7,25
Singapore,Singapore,27/02/2020,-12,-9,-4,6,25
Singapore,Singapore,28/02/2020,-8,-11,1,7,25
Singapore,Singapore,29/02/2020,-8,-13,0,5,25
Singapore,Singapore,01/03/2020,-11,-16,-3,5,25
Singapore,Singapore,02/03/2020,-8,-12,-2,6,25
Singapore,Singapore,03/03/2020,-8,-13,-1,6,25
Singapore,Singapore,04/03/2020,-11,-12,-2,6,25
Singapore,Singapore,05/03/2020,-12,-9,-2,6,25
Singapore,Singapore,06/03/2020,-8,-10,3,7,25
Singapore,Singapore,07/03/2020,-10,-15,0,6,25
Singapore,Singapore,08/03/2020,-11,-16,-2,5,25
Singapore,Singapore,09/03/2020,-11,-14,-1,6,25
Singapore,Singapore,10/03/2020,-11,-13,-1,6,25
Singapore,Singapore,11/03/2020,-13,-13,-2,7,25
Singapore,Singapore,12/03/2020,-13,-9,-2,6,25
Singapore,Singapore,13/03/2020,-10,-12,1,8,36
Singapore,Singapore,14/03/2020,-11,-15,0,6,36
Singapore,Singapore,15/03/2020,-14,-18,-3,6,36
Singapore,Singapore,16/03/2020,-10,-16,-11,9,36
Singapore,Singapore,17/03/2020,-8,-16,-12,9,36
Singapore,Singapore,18/03/2020,-11,-19,-14,11,36
Singapore,Singapore,19/03/2020,-13,-19,-16,12,36
Singapore,Singapore,20/03/2020,-11,-21,-13,15,36
Singapore,Singapore,21/03/2020,-13,-23,-3,11,36
Singapore,Singapore,22/03/2020,-18,-31,-8,11,36
Singapore,Singapore,23/03/2020,-16,-24,-11,12,36
Singapore,Singapore,24/03/2020,-13,-23,-13,12,36
Singapore,Singapore,25/03/2020,-16,-25,-15,14,36
Singapore,Singapore,26/03/2020,-18,-25,-16,14,36
Singapore,Singapore,27/03/2020,-20,-27,-14,18,39
Singapore,Singapore,28/03/2020,-23,-33,-8,15,39
Singapore,Singapore,29/03/2020,-28,-40,-15,15,39
Singapore,Singapore,30/03/2020,-21,-29,-18,16,39
Singapore,Singapore,31/03/2020,-20,-29,-18,15,39
Singapore,Singapore,01/04/2020,-23,-31,-22,18,39
Singapore,Singapore,02/04/2020,-25,-33,-27,19,39
Singapore,Singapore,03/04/2020,-21,-32,-20,21,48
Singapore,Singapore,04/04/2020,-24,-36,-7,15,48
Singapore,Singapore,05/04/2020,-23,-40,-10,14,48
Singapore,Singapore,06/04/2020,-15,-32,-24,16,48
Singapore,Singapore,07/04/2020,-51,-54,-52,32,59
Singapore,Singapore,08/04/2020,-59,-63,-63,39,82
Singapore,Singapore,09/04/2020,-57,-63,-64,38,82
Singapore,Singapore,10/04/2020,-63,-75,-83,53,80
Singapore,Singapore,11/04/2020,-61,-66,-51,32,80
Singapore,Singapore,12/04/2020,-64,-70,-49,27,80
Singapore,Singapore,13/04/2020,-60,-66,-64,40,80
Singapore,Singapore,14/04/2020,-58,-65,-65,40,85
Singapore,Singapore,15/04/2020,-60,-66,-66,42,85
Singapore,Singapore,16/04/2020,-61,-66,-66,42,85
